Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.101-192.168.56.102-80-37883-6,192.168.56.102,37883,192.168.56.101,80,6,04/02/2026 04:28:54 pm,44900837,42,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5144483832227893,670161.7462686569,1128595.70255825,5250107.0,6.0,43828746.0,1068993.8048780488,1302976.799476879,5250107.0,104.0,44811371.0,1792454.84,1887838.7024451552,6950218.0,1165.0,0,0,0,0,840,620,0.9353945896376052,0.5790537935851842,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42,0,26,0,-1,65535,0,0,25118261.0,0.0,25118261.0,25118261.0,5250107.0,0.0,5250107.0,5250107.0,DoS Attack
192.168.56.101-192.168.56.102-80-6352-6,192.168.56.102,6352,192.168.56.101,80,6,04/02/2026 04:28:53 pm,46854261,49,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835478741197092,551226.6,759933.5174732346,3360032.0,7.0,45687410.0,951821.0416666666,885540.4914373028,3360032.0,55.0,46853439.0,1301484.4166666667,882367.8923570332,3360820.0,604.0,0,0,0,0,980,884,1.0457960269611335,0.7896827142359581,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,0,37,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-21887-6,192.168.56.102,21887,192.168.56.101,80,6,04/02/2026 04:16:28 pm,70437764,44,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0647697448204063,951861.6756756756,1529756.6503477185,7016090.0,59.0,70321395.0,1635381.2790697676,1841972.9410538543,7016090.0,159.0,70434604.0,2347820.1333333342,1756567.613349412,7087384.0,655.0,0,0,0,0,880,740,0.624664916961305,0.4401048278591012,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,44,0,31,0,-1,65535,0,0,16992166.0,10672710.033614518,28617970.0,7638466.0,6149665.0,943608.5773237756,7016090.0,5144283.0,DoS Attack
192.168.56.101-192.168.56.102-53-10448-17,192.168.56.102,10448,192.168.56.101,53,17,04/02/2026 04:32:58 pm,44799804,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1830408900896083,861534.6923076923,11778.7661352187,884880.0,804735.0,43932969.0,861430.7647058823,11871.86742275747,884880.0,804735.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1607193638615023,0.0223215262281058,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-5333-6,192.168.56.102,5333,192.168.56.101,80,6,04/02/2026 03:49:12 pm,78040400,67,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4223402237815284,709458.1818181816,1094382.681096426,5913151.0,6.0,77607416.0,1175869.939393939,1257218.443033348,5913151.0,60.0,78017783.0,1814367.046511628,1394472.570026319,5987764.0,1202.0,0,0,0,0,1340,1052,0.8585296846248865,0.5638105391566419,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67,0,44,0,-1,65535,0,0,19238872.0,0.0,19238872.0,19238872.0,5913151.0,0.0,5913151.0,5913151.0,DoS Attack
192.168.56.101-192.168.56.102-80-1507-6,192.168.56.102,1507,192.168.56.101,80,6,04/02/2026 04:28:53 pm,46637502,53,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9083354850351977,529971.6136363636,945014.140445582,6278457.0,4.0,46627680.0,896686.1538461538,1114565.4528470775,6278457.0,94.0,46636224.0,1332463.5428571429,1177898.343922602,6287781.0,1295.0,0,0,0,0,1060,860,1.1364245023243311,0.7719109827108664,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53,0,36,0,-1,65535,0,0,9822.0,0.0,9822.0,9822.0,6278457.0,0.0,6278457.0,6278457.0,DoS Attack
192.168.56.101-192.168.56.102-80-29607-6,192.168.56.102,29607,192.168.56.101,80,6,04/02/2026 04:16:29 pm,66916391,52,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2403538021050775,816053.548780488,1371841.882640721,7224462.0,12.0,66916276.0,1312083.8431372554,1545478.9481629618,7224462.0,140.0,66815899.0,2227196.6333333324,1708220.6844064882,7336738.0,12.0,0,0,0,0,1040,740,0.7770891290296872,0.4632646730753904,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,31,0,-1,65535,0,0,10701443.5,3163180.667348057,12938150.0,8464737.0,6422831.5,1133676.7251119253,7224462.0,5621201.0,DoS Attack
192.168.56.101-192.168.56.102-80-32996-6,192.168.56.102,32996,192.168.56.101,80,6,04/02/2026 04:16:30 pm,66880079,47,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0616016168282338,955429.7,1521858.5928448923,8180624.0,81.0,66869367.0,1453681.891304348,1676664.8261102051,8180624.0,933.0,66786570.0,2903763.9130434785,2489419.461401062,11350418.0,810.0,0,0,0,0,940,572,0.7027503660693942,0.3588512507588396,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47,0,24,0,-1,65535,0,0,9445475.0,7720413.868524019,14904632.0,3986318.0,7097488.5,1531784.9139877637,8180624.0,6014353.0,DoS Attack
192.168.56.101-192.168.56.102-80-8431-6,192.168.56.102,8431,192.168.56.101,80,6,04/02/2026 04:28:54 pm,43419488,52,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9576462992838608,516898.66666666657,774934.6844625318,3247897.0,48.0,43270295.0,848437.1568627452,889877.9369148415,3247897.0,688.0,43309052.0,1353407.875,1018368.0263196806,4305023.0,78.0,0,0,0,0,1040,788,1.1976189125030676,0.760027386780793,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,33,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-18239-17,192.168.56.102,18239,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58011832,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1894125322572129,853115.1764705882,27961.81933735643,883025.0,722828.0,57250273.0,854481.6865671644,25783.83271178594,883025.0,722828.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.1721746694708763,0.0172378627863364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-14292-17,192.168.56.102,14292,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44797534,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831008376487866,861491.0384615385,11773.879561132791,886033.0,806272.0,43934064.0,861452.2352941178,11887.676944783154,886033.0,806272.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1607781803346586,0.022322657314128,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-50626-6,192.168.56.102,50626,192.168.56.101,80,6,04/02/2026 03:49:13 pm,79579471,73,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4827944759773537,680166.4188034188,1050443.0109897824,5635494.0,4.0,79192364.0,1099893.9444444445,1196906.9131750837,5635494.0,64.0,79518061.0,1807228.6590909087,1099386.555370956,5724267.0,643.0,0,0,0,0,1460,1076,0.917322006324973,0.5654724696523806,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,73,0,45,0,-1,65535,0,0,56941939.0,0.0,56941939.0,56941939.0,5635494.0,0.0,5635494.0,5635494.0,DoS Attack
192.168.56.101-192.168.56.102-53-51792-17,192.168.56.102,51792,192.168.56.101,53,17,04/02/2026 04:32:59 pm,43933745,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183600441983719,861445.9803921569,15726.9154769652,893363.0,762514.0,43071443.0,861428.86,15886.103602642102,893363.0,762514.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,408,8,1.1608388950224937,0.0227615469612253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-17709-17,192.168.56.102,17709,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58011621,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1894168583911835,853112.0735294118,27761.3852488454,880239.0,722823.0,57249699.0,854473.119402985,25583.13508433052,880239.0,722823.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.1721789329072532,0.0172379254839301,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-44007-6,192.168.56.102,44007,192.168.56.101,80,6,04/02/2026 04:16:30 pm,67963412,66,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5449489204573776,653494.3461538459,1029276.660827972,4587496.0,64.0,67871076.0,1044170.4000000004,1146235.1785349122,4587496.0,17837.0,67925551.0,1787514.5,1148817.4257381875,5409004.0,1040.0,0,0,0,0,1320,932,0.9711107500017804,0.5738381704555975,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66,0,39,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-29223-6,192.168.56.102,29223,192.168.56.101,80,6,04/02/2026 03:49:15 pm,76701696,58,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2385645292641247,815975.4893617021,1253660.2597553125,5341091.0,16.0,76625167.0,1344301.175438597,1403830.6392131152,5341091.0,62.0,76580109.0,2127225.2499999995,1818111.7156281425,9390624.0,1010.0,0,0,0,0,1160,884,0.7561762389191499,0.4823882903449749,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,58,0,37,0,-1,65535,0,0,17833220.0,0.0,17833220.0,17833220.0,5341091.0,0.0,5341091.0,5341091.0,DoS Attack
192.168.56.101-192.168.56.102-80-21620-6,192.168.56.102,21620,192.168.56.101,80,6,04/02/2026 03:49:13 pm,78519646,85,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.719314934252251,585967.5074626865,905576.3851669256,4894802.0,5.0,78369661.0,932972.1547619049,997096.1191676155,4894802.0,69.0,78414374.0,1600293.3469387752,1046991.6252193622,4973069.0,405.0,0,0,0,0,1700,1196,1.0825316252699355,0.6367833089823152,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,85,0,50,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-18241-6,192.168.56.102,18241,192.168.56.101,80,6,04/02/2026 04:16:27 pm,70615701,58,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3311487200275758,759308.6129032254,1288172.5294168636,6194540.0,6.0,70489829.0,1236663.6666666667,1461401.9242753603,6194540.0,57.0,70606562.0,2017330.342857143,1512199.8509352668,6286208.0,248.0,0,0,0,0,1160,860,0.8213470825702063,0.5098016374573694,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,58,0,36,0,-1,65535,0,0,8243355.5,3130960.639756511,10457279.0,6029432.0,6053656.5,199239.35641458997,6194540.0,5912773.0,DoS Attack
192.168.56.101-192.168.56.102-80-49055-6,192.168.56.102,49055,192.168.56.101,80,6,04/02/2026 03:49:13 pm,79164150,66,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301093992672188,776119.1176470589,1111825.3345162645,4982962.0,38.0,78659550.0,1210146.9230769232,1197474.6163782463,4982962.0,2540.0,79099373.0,2197204.8055555555,1675882.0085415973,6329307.0,1087.0,0,0,0,0,1320,884,0.8337107137511107,0.4673832789210772,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66,0,37,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-59232-17,192.168.56.102,59232,192.168.56.101,53,17,04/02/2026 04:36:19 pm,57147580,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189901654628245,852948.9552238807,36562.32189904628,874932.0,597712.0,56387784.0,854360.3636363639,34954.932154082395,874932.0,597712.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,536,8,1.172403100883712,0.017498553744533,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-45052-17,192.168.56.102,45052,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44793361,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183211056656365,861410.7884615385,15728.482447192066,896935.0,762462.0,43930719.0,861386.6470588237,15884.01558778326,896935.0,762462.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.16088631973832,0.0223247369180446,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-27679-17,192.168.56.102,27679,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44795723,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183148668010113,861456.2115384615,15931.390857067316,886185.0,759871.0,43933805.0,861447.1568627452,16089.780928741766,886185.0,759871.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1608251082363377,0.0223235597737757,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-32181-6,192.168.56.102,32181,192.168.56.101,80,6,04/02/2026 04:28:54 pm,44272780,43,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5585197044323849,651070.2941176469,972807.320211529,4445561.0,18.0,43167347.0,1027793.976190476,1089225.287754502,4445561.0,80.0,44180452.0,1767218.0799999998,1560532.4522485083,5674156.0,1241.0,0,0,0,0,860,620,0.9712514100085876,0.5872682944237972,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,43,0,26,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-2117-17,192.168.56.102,2117,192.168.56.101,53,17,04/02/2026 04:32:58 pm,44801263,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1830023631253432,861562.75,15220.299462250678,886729.0,765925.0,43932029.0,861412.3333333331,15332.665352986312,886729.0,765925.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1606815638210914,0.0223207993042517,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-60651-6,192.168.56.102,60651,192.168.56.101,80,6,04/02/2026 03:49:13 pm,77048549,54,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2070311668036735,837484.2282608697,1420198.2064577714,6929529.0,12.0,76038978.0,1434697.6981132077,1729511.5616109387,6929529.0,58.0,73562818.0,1935863.6315789472,1706350.6510105033,6951847.0,490.0,0,0,0,0,1080,932,0.7008568065311652,0.5061743602725082,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,54,0,39,0,-1,8192,0,0,16456537.333333332,28324554.64518109,49162914.0,93870.0,6361577.0,791407.5219057499,6929529.0,5457602.0,DoS Attack
192.168.56.101-192.168.56.102-53-33656-17,192.168.56.102,33656,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44794535,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831800464052142,861433.3653846156,15947.54754275972,884503.0,759436.0,43934061.0,861452.1764705883,16105.65085639928,884503.0,759436.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.160855894586248,0.0223241518189663,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-35768-6,192.168.56.102,35768,192.168.56.101,80,6,04/02/2026 03:49:12 pm,76925364,66,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4689563249905453,686833.6071428573,1055763.2007192017,5344728.0,41.0,75886165.0,1167479.4615384615,1282519.7370076815,5344728.0,334.0,76897487.0,1671684.5000000002,1264679.2468635717,5387172.0,835.0,0,0,0,0,1320,1124,0.8579744907024424,0.6109818342881029,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66,0,47,0,-1,8192,0,0,27743679.0,0.0,27743679.0,27743679.0,5344728.0,0.0,5344728.0,5344728.0,DoS Attack
192.168.56.101-192.168.56.102-80-9839-6,192.168.56.102,9839,192.168.56.101,80,6,04/02/2026 04:16:27 pm,71631053,67,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5914885405914667,633903.1238938055,1044464.5943910016,6038870.0,5.0,71560645.0,1084252.196969697,1258275.357487874,6038870.0,74.0,71526625.0,1554926.6304347827,1309945.8116413034,6086822.0,381.0,0,0,0,0,1340,1124,0.9353485282423531,0.6561400123491135,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67,0,47,0,-1,65535,0,0,39554939.0,0.0,39554939.0,39554939.0,6038870.0,0.0,6038870.0,6038870.0,DoS Attack
192.168.56.101-192.168.56.102-80-26089-6,192.168.56.102,26089,192.168.56.101,80,6,04/02/2026 04:16:28 pm,68525709,47,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528519901924692,878534.7307692309,1572128.2209117548,9605197.0,36.0,68419209.0,1487374.1086956523,1892999.569180713,9605197.0,807.0,68409237.0,2206749.5806451617,1924121.2938843677,9695262.0,409.0,0,0,0,0,940,764,0.6858739688486841,0.4669780213437849,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47,0,32,0,-1,65535,0,0,16573242.0,0.0,16573242.0,16573242.0,9605197.0,0.0,9605197.0,9605197.0,DoS Attack
192.168.56.101-192.168.56.102-53-1150-17,192.168.56.102,1150,192.168.56.101,53,17,04/02/2026 04:36:19 pm,57184009,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1891436292967847,853492.6716417914,31762.99279053785,874128.0,632933.0,56388096.0,854365.0909090909,31187.013255139133,874128.0,632933.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,536,8,1.1716562229835967,0.017487406313188,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-55458-17,192.168.56.102,55458,192.168.56.101,53,17,04/02/2026 04:32:59 pm,43934540,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183579024612526,861461.5686274511,15603.06409043417,891275.0,763489.0,43068978.0,861379.5599999999,15750.368082721894,891275.0,763489.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,408,8,1.1608178895238237,0.0227611350887024,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-58012-6,192.168.56.102,58012,192.168.56.101,80,6,04/02/2026 04:16:28 pm,70146761,56,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115359667141295,770843.5274725272,1226221.277250103,6708821.0,18.0,65613091.0,1192965.2909090917,1392137.0642567074,6708821.0,95.0,70146684.0,2004190.971428572,1695430.124540351,6744697.0,1056.0,0,0,0,0,1120,860,0.7983262406086006,0.513209726105529,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,56,0,36,0,-1,8192,0,0,39555042.0,0.0,39555042.0,39555042.0,6708821.0,0.0,6708821.0,6708821.0,DoS Attack
192.168.56.101-192.168.56.102-53-49457-17,192.168.56.102,49457,192.168.56.101,53,17,04/02/2026 04:36:19 pm,57145760,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1899395510708055,852921.7910447761,36075.82208078093,877665.0,601720.0,56388922.0,854377.6060606061,34311.85281497153,877665.0,601720.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,536,8,1.1724404400256467,0.0174991110451589,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-32015-6,192.168.56.102,32015,192.168.56.101,80,6,04/02/2026 04:16:28 pm,68609380,52,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1660213224489129,868473.164556962,1338692.8375598956,6081001.0,89.0,66897779.0,1311721.1568627453,1488478.047034868,6081001.0,4551.0,68512680.0,2537506.6666666665,2024552.7645388744,7343688.0,890.0,0,0,0,0,1040,668,0.7579138595917934,0.4081074628571195,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,28,0,-1,65535,0,0,11352350.5,7402826.050142236,16586939.0,6117762.0,6063440.5,24834.297262052736,6081001.0,6045880.0,DoS Attack
192.168.56.101-192.168.56.102-80-34878-6,192.168.56.102,34878,192.168.56.101,80,6,04/02/2026 03:49:13 pm,80615496,61,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2652654273813562,798173.227722772,1477853.7728115178,7339950.0,5.0,80216241.0,1336937.35,1757075.759039451,7339950.0,57.0,80615217.0,2015380.4250000007,1994232.714701609,7913259.0,1301.0,0,0,0,0,1220,980,0.7566783438261051,0.5085870835552511,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61,0,41,0,-1,65535,0,0,10418339.0,11423197.651300415,27021832.0,2041485.0,6473274.0,858256.5979647343,7339950.0,5614931.0,DoS Attack
